user,lang,title,timestamp,pageid,revid,parentid,sizediff
192.197.82.153,en,127th Assembly of the Inter-Parliamentary Union,2012-07-04T21:20:26Z,36328011,500707619,500706218,0
192.197.82.153,en,Marjory LeBreton,2012-07-11T13:06:13Z,1341291,501715822,483915445,-161
192.197.82.153,en,Authorization to Transport,2012-08-01T17:58:18Z,8685353,505295072,460107081,132
192.197.82.153,en,Saint Fiacre,2012-08-03T19:51:03Z,969187,505626509,502648241,144
192.197.82.153,en,John McKay (politician),2012-08-08T15:12:01Z,1137242,506403628,501759518,-18
192.197.82.153,en,Australian Federal Police,2012-08-14T18:58:25Z,341221,507416750,507378047,2
192.197.82.153,en,List of fastest production cars,2012-08-16T21:48:56Z,4833382,507747403,506700077,409
192.197.82.153,en,List of fastest production cars,2012-08-16T21:50:19Z,4833382,507747575,507747403,4
192.197.82.153,en,List of fastest production cars,2012-08-16T21:51:32Z,4833382,507747746,507747575,-8
192.197.82.153,en,M23 (militia),2012-08-17T14:46:25Z,35878650,507843912,507815998,54
192.197.82.153,en,Slaughterhouse (EP),2012-08-21T12:25:21Z,30444933,508445506,506157294,-14
192.197.82.153,en,Kim Campbell,2012-08-23T20:27:35Z,11983357,508832114,507589284,-1
192.197.82.153,en,Young Liberals of Canada,2012-09-12T15:20:49Z,1726274,512024947,502636427,27
192.197.82.153,en,Chris Warkentin,2012-10-18T18:51:35Z,3716954,518561138,512112014,1821
192.197.82.153,en,Chris Warkentin,2012-10-18T21:19:27Z,3716954,518586047,518561138,-2
192.197.82.153,en,Chris Warkentin,2012-10-19T16:07:22Z,3716954,518723285,518591482,-460
192.197.82.153,en,Chris Warkentin,2012-10-19T16:19:17Z,3716954,518725194,518723285,-31
192.197.82.153,en,Dan Albas,2012-10-22T12:58:06Z,31681689,519196523,518844225,-422
192.197.82.153,en,Kelly Block,2012-10-23T19:27:27Z,19362061,519442417,518635124,-1253
192.197.82.153,en,D. Aubrey Moodie Intermediate School,2012-11-12T15:09:35Z,14685363,522644653,522120123,-25
192.197.82.153,en,Kevin Sorenson,2012-11-13T19:46:45Z,442456,522872244,510650914,-126
192.197.82.153,en,Chief Mouser to the Cabinet Office,2013-01-30T21:23:19Z,14675867,535754552,535190773,325
192.197.82.153,en,Moncton—Riverview—Dieppe,2013-02-06T16:13:37Z,1662770,536896461,528156746,0
192.197.82.153,en,Pauline Marois,2013-02-08T14:36:08Z,2040580,537228581,537178545,1104
192.197.82.153,en,Pauline Marois,2013-02-08T14:37:08Z,2040580,537228724,537228581,1
192.197.82.153,en,Pauline Marois,2013-02-08T14:45:32Z,2040580,537230042,537228724,1
192.197.82.153,en,Pauline Marois,2013-02-08T14:53:02Z,2040580,537231238,537230042,132
192.197.82.153,en,Pauline Marois,2013-02-08T14:54:32Z,2040580,537231492,537231238,-1
192.197.82.153,en,Pauline Marois,2013-02-08T15:09:03Z,2040580,537233742,537231492,90
192.197.82.153,en,Eric Hoskins,2013-02-14T19:45:54Z,559686,538277106,537773621,209
192.197.82.153,en,Eric Hoskins,2013-02-14T19:46:54Z,559686,538277272,538277106,3
192.197.82.153,en,Eric Hoskins,2013-02-14T19:50:16Z,559686,538277844,538277272,212
192.197.82.153,en,York West,2013-02-21T14:45:41Z,470594,539427558,520391781,218
192.197.82.153,en,Rideau Centre,2013-03-11T13:57:22Z,398963,543424656,529230123,25
192.197.82.153,en,Chris Warkentin,2013-03-19T16:40:47Z,3716954,545462231,544264450,1481
192.197.82.153,en,Chris Warkentin,2013-03-19T16:43:00Z,3716954,545462715,545462231,23
192.197.82.153,en,Chris Warkentin,2013-03-19T16:44:25Z,3716954,545462995,545462715,34
192.197.82.153,en,Chris Warkentin,2013-03-19T16:44:51Z,3716954,545463084,545462995,-1
192.197.82.153,en,Chris Warkentin,2013-03-19T16:48:17Z,3716954,545463767,545463084,68
192.197.82.153,en,Murphy Lee,2013-03-20T13:47:48Z,909866,545685616,541147303,81
192.197.82.153,en,Murphy Lee,2013-03-20T13:56:13Z,909866,545687403,545685616,4
192.197.82.153,en,Centretown News,2013-03-20T14:47:06Z,2486185,545696251,453241629,337
192.197.82.153,en,Centretown News,2013-03-20T14:47:39Z,2486185,545696376,545696251,3
192.197.82.153,en,Centretown News,2013-03-20T14:51:01Z,2486185,545697030,545696376,-4
192.197.82.153,en,Centretown News,2013-03-20T15:02:17Z,2486185,545700017,545697030,-182
192.197.82.153,en,Centretown News,2013-03-20T15:02:42Z,2486185,545700089,545700017,7
192.197.82.153,en,Chris Warkentin,2013-03-21T16:24:04Z,3716954,546014660,545632174,1746
192.197.82.153,en,Chris Warkentin,2013-03-21T16:24:42Z,3716954,546014864,546014660,-6
192.197.82.153,en,Chris Warkentin,2013-03-21T16:25:30Z,3716954,546015088,546014864,-6
192.197.82.153,en,St. Lunatics,2013-03-21T16:59:55Z,878885,546023805,543869091,447
192.197.82.153,en,St. Lunatics,2013-03-21T18:28:53Z,878885,546047713,546023805,-1
192.197.82.153,en,List of fastest production cars,2013-03-28T21:35:03Z,4833382,547506997,547221353,453
192.197.82.153,en,List of fastest production cars,2013-03-28T21:36:57Z,4833382,547507244,547506997,-1
192.197.82.153,en,Emma Miskew,2013-04-03T14:07:24Z,25842135,548488055,548287798,-66
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T16:41:33Z,5772030,549706151,544439266,125
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T16:49:11Z,5772030,549707452,549706151,64
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T16:55:43Z,5772030,549708524,549707452,55
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T18:34:13Z,5772030,549723645,549708524,164
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T18:43:09Z,5772030,549724910,549723645,6
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T18:45:26Z,5772030,549725272,549724910,-2
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T18:49:38Z,5772030,549725907,549725272,1
192.197.82.153,en,List of highest paved roads in Europe,2013-04-10T19:03:41Z,5772030,549728044,549725907,121
192.197.82.153,en,Charlie Watt,2013-04-17T16:18:45Z,1461792,550831712,543941102,11
192.197.82.153,en,Charlie Watt,2013-04-19T20:44:12Z,1461792,551186790,550831712,10
192.197.82.153,en,Charlie Watt,2013-04-19T20:46:03Z,1461792,551187087,551186790,108
192.197.82.153,en,Charlie Watt,2013-04-23T15:57:13Z,1461792,551813814,551187087,155
192.197.82.153,en,Charlie Watt,2013-04-23T16:01:12Z,1461792,551814430,551813814,289
192.197.82.153,en,Bal Gosal,2013-04-29T15:59:35Z,31682112,552743429,546155843,-6
192.197.82.153,en,Ted Hsu,2013-05-02T14:06:20Z,31666758,553199077,550105548,-55
192.197.82.153,en,Ted Hsu,2013-05-02T14:09:38Z,31666758,553199475,553199077,191
192.197.82.153,en,Namibia,2013-05-03T17:49:13Z,21292,553377821,553218589,-2
192.197.82.153,en,Corneliu Chisu,2013-05-15T16:10:37Z,31681021,555231771,555069542,-807
192.197.82.153,en,Corneliu Chisu,2013-05-15T16:11:36Z,31681021,555231908,555231771,-12
192.197.82.153,en,Corneliu Chisu,2013-05-15T17:26:18Z,31681021,555241337,555236291,284
192.197.82.153,en,Ed Brubaker,2013-05-19T05:27:21Z,634676,555747463,552234133,1
192.197.82.153,en,Douglas Kinsella,2013-05-24T15:56:18Z,11832902,556599086,555083134,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:06:38Z,11832902,556607755,556601049,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:10:14Z,11832902,556608248,556607970,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:12:09Z,11832902,556608523,556608474,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:12:56Z,11832902,556608631,556608573,96
192.197.82.153,en,User talk:Glaisher,2013-05-24T17:13:34Z,39321025,556608719,556469357,19
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:14:25Z,11832902,556608798,556608673,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:15:02Z,11832902,556608860,556608825,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:15:37Z,11832902,556608938,556608889,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:16:18Z,11832902,556609043,556608986,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:16:41Z,11832902,556609109,556609069,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:17:05Z,11832902,556609192,556609160,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:17:20Z,11832902,556609230,556609205,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:17:39Z,11832902,556609275,556609258,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:17:54Z,11832902,556609310,556609295,96
192.197.82.153,en,Douglas Kinsella,2013-05-24T17:18:11Z,11832902,556609342,556609324,96
192.197.82.153,en,Corneliu Chisu,2013-06-03T14:08:02Z,31681021,558131317,555258839,2868
192.197.82.153,en,Corneliu Chisu,2013-06-04T14:52:35Z,31681021,558297508,558296690,983
192.197.82.153,en,Corneliu Chisu,2013-06-04T15:27:03Z,31681021,558301737,558297508,3630
192.197.82.153,en,Corneliu Chisu,2013-06-04T15:45:45Z,31681021,558304196,558301737,7476
192.197.82.153,en,Corneliu Chisu,2013-06-04T16:53:38Z,31681021,558313409,558304934,67
192.197.82.153,en,Durham (electoral district),2013-06-07T14:44:14Z,1777423,558764884,552555483,51
192.197.82.153,en,Laurin Liu,2013-06-14T16:57:44Z,31678852,559899874,559279782,34
192.197.82.153,en,Laurin Liu,2013-06-14T16:58:39Z,31678852,559899998,559899874,6
192.197.82.153,en,Laurin Liu,2013-06-14T16:59:26Z,31678852,559900098,559899998,-18
192.197.82.153,en,David Pratt (politician),2013-06-18T16:13:25Z,601430,560468567,553059870,76
192.197.82.153,en,Supermoon,2013-06-21T14:56:03Z,31156672,560914255,560899343,-15
192.197.82.153,en,Charmaine Borg,2013-06-26T16:15:17Z,31667391,561689252,561392324,130
192.197.82.153,en,Charmaine Borg,2013-06-26T16:16:09Z,31667391,561689358,561689252,-1
192.197.82.153,en,Candice Bergen (politician),2013-06-28T19:15:01Z,19362151,562008285,545447556,-9
192.197.82.153,en,Candice Bergen (politician),2013-06-28T19:15:50Z,19362151,562008381,562008285,13
192.197.82.153,en,Scott Reid (politician),2013-07-11T20:02:59Z,1408140,563861808,561742167,-151
192.197.82.153,en,Denis Blanchette,2013-08-06T14:57:45Z,31677798,567407626,558912259,804
192.197.82.153,en,Denis Blanchette,2013-08-06T14:59:51Z,31677798,567407855,567407626,0
192.197.82.153,en,De la Concorde overpass collapse,2013-08-26T14:50:00Z,7232646,570268821,565234737,4
192.197.82.153,en,Dallas Buyers Club,2013-08-27T20:14:55Z,37617614,570441932,570425314,691
192.197.82.153,en,Dallas Buyers Club,2013-08-27T20:43:17Z,37617614,570445208,570444881,491
192.197.82.153,en,Dallas Buyers Club,2013-08-27T21:03:38Z,37617614,570447625,570445208,13
192.197.82.153,en,Minimum wage in Canada,2013-09-03T13:07:13Z,1488994,571372473,570886118,-4
192.197.82.153,en,Province of Ontario Savings Office,2013-09-03T14:57:36Z,14064802,571383689,550197752,-17
192.197.82.153,en,Province of Ontario Savings Office,2013-09-03T14:57:57Z,14064802,571383732,571383689,-11
192.197.82.153,en,John McKay (politician),2013-09-04T17:09:14Z,1137242,571535099,545361155,408
192.197.82.153,en,John McKay (politician),2013-09-04T17:10:45Z,1137242,571535276,571535099,4
192.197.82.153,en,John McKay (politician),2013-09-04T17:12:47Z,1137242,571535500,571535276,-121
192.197.82.153,en,John McKay (politician),2013-09-04T17:13:40Z,1137242,571535600,571535500,1
192.197.82.153,en,Kiobel v. Royal Dutch Petroleum Co.,2013-10-10T15:49:16Z,36565108,576600079,567202374,0
192.197.82.153,en,R. v. Oakes,2013-10-15T15:39:18Z,221703,577295493,571858861,-373
192.197.82.153,en,Chris Turner (author),2013-10-16T14:38:42Z,14912469,577434622,551892981,50
192.197.82.153,en,Ontario Highway 417,2013-10-21T21:00:34Z,1110793,578166794,572804653,141
192.197.82.153,en,"Talk:Canadian House of Commons Standing Committee on Access to Information, Privacy and Ethics",2013-11-05T16:52:51Z,5713397,580326217,472078644,97
192.197.82.153,en,Charlie Watt,2013-11-12T20:39:29Z,1461792,581382652,574494016,89
192.197.82.153,en,Charlie Watt,2013-11-12T20:42:34Z,1461792,581383064,581382652,575
192.197.82.153,en,Charlie Watt,2013-11-12T20:44:47Z,1461792,581383349,581383064,-417
192.197.82.153,en,Dance radio,2013-11-13T13:10:58Z,11316211,581473681,580524253,19
192.197.82.153,en,Christian Paradis,2013-11-20T22:22:30Z,3995774,582589666,569701912,131
192.197.82.153,en,Harold Albrecht,2013-11-25T16:53:25Z,3848859,583253754,551335882,57
192.197.82.153,en,Dean Del Mastro,2013-11-26T21:42:50Z,3837598,583443526,576491824,-1630
192.197.82.153,en,Dean Del Mastro,2013-11-26T21:47:02Z,3837598,583444097,583443526,132
192.197.82.153,en,Dean Del Mastro,2013-11-26T21:51:02Z,3837598,583444639,583444097,9
192.197.82.153,en,"Beaver Bank, Nova Scotia",2013-11-28T16:51:52Z,6791749,583682396,575506302,83
192.197.82.153,en,Ted Hsu,2013-12-06T17:26:22Z,31666758,584870883,583500174,277
192.197.82.153,en,Élaine Michaud,2013-12-16T15:33:00Z,31679916,586349135,558913778,-1384
192.197.82.153,en,J. Greg Peters,2014-01-13T19:43:58Z,41625720,590554635,590458784,152
192.197.82.153,en,Ryan Leef,2014-01-15T16:05:57Z,31680965,590832585,588578606,-7
192.197.82.153,en,Ryan Leef,2014-01-15T17:41:41Z,31680965,590845059,590832585,2445
192.197.82.153,en,Ryan Leef,2014-01-15T17:42:22Z,31680965,590845158,590845059,-4
192.197.82.153,en,Ryan Leef,2014-01-15T17:43:07Z,31680965,590845292,590845158,1
192.197.82.153,en,Ryan Leef,2014-01-15T17:47:37Z,31680965,590845894,590845292,-3
192.197.82.153,en,Ryan Leef,2014-01-15T18:10:51Z,31680965,590848985,590845894,-12
192.197.82.153,en,Ryan Leef,2014-01-15T18:12:15Z,31680965,590849193,590848985,1
192.197.82.153,en,Tony Clement,2014-01-24T15:23:48Z,441175,592183587,591783852,-86
192.197.82.153,en,Jack Marshall (Canadian politician),2014-01-24T18:24:43Z,2098108,592206869,592189821,3
192.197.82.153,en,Paul Dewar,2014-01-24T18:49:46Z,2097426,592210669,590898548,0
192.197.82.153,en,Economic Club of Canada,2014-02-06T20:40:45Z,21001111,594262001,552708192,248
192.197.82.153,en,Pierre Poilievre,2014-02-27T16:55:24Z,1406548,597392983,596449806,96
192.197.82.153,en,Flag of Labrador,2014-02-27T18:35:58Z,5365259,597406390,594406628,-12
192.197.82.153,en,Ravished Armenia,2014-03-05T18:24:06Z,6540478,598286663,587791847,79
192.197.82.153,en,Brick Mansions,2014-03-10T16:02:54Z,39395057,598999710,598493086,4
192.197.82.153,en,Roxanne James,2014-03-12T15:11:12Z,31680190,599295683,589864178,1647
192.197.82.153,en,Roxanne James,2014-03-12T15:13:17Z,31680190,599295913,599295683,-4
192.197.82.153,en,Geoff Regan,2014-03-12T17:56:46Z,596133,599317037,589000874,-60
192.197.82.153,en,Geoff Regan,2014-03-12T18:48:40Z,596133,599323931,599317037,22
192.197.82.153,en,Principal Secretary (Canada),2014-03-19T19:32:13Z,1196583,600349017,595640544,89
192.197.82.153,en,Karl Bélanger,2014-03-19T19:34:39Z,4676298,600349300,579319157,118
192.197.82.153,en,HMCS Toronto (K538),2014-03-24T11:51:08Z,508821,601019712,600962549,4
192.197.82.153,en,St. Laurent-class destroyer,2014-03-24T12:03:52Z,4502762,601021150,580372647,19
192.197.82.153,en,HMCS Buckingham (K685),2014-03-26T11:54:58Z,42310399,601339895,601274766,13
192.197.82.153,en,Western Escort Force W-6,2014-03-26T11:58:15Z,13153083,601340322,551734407,42
192.197.82.153,en,Liberal Party Shadow Cabinet of the 41st Parliament of Canada,2014-03-27T14:37:17Z,31671463,601510450,592972724,-19
192.197.82.153,en,HMCS Vancouver (F6A),2014-03-28T12:05:42Z,5739638,601643075,588735378,1157
192.197.82.153,en,HMCS Vancouver (F6A),2014-03-28T13:14:31Z,5739638,601650020,601643075,30
192.197.82.153,en,HMCS Champlain (1919),2014-03-28T13:31:54Z,5739558,601651801,587175327,1513
192.197.82.153,en,HMCS Vancouver (F6A),2014-03-28T13:40:57Z,5739638,601652835,601650020,561
192.197.82.153,en,HMCS Champlain (1919),2014-03-28T15:24:43Z,5739558,601665118,601651801,30
192.197.82.153,en,John Carmichael (politician),2014-04-01T16:07:21Z,31681807,602281525,596112379,402
192.197.82.153,en,Warren Kinsella,2014-04-04T17:06:51Z,594419,602748278,602152187,5991
192.197.82.153,en,Meteor Rideau,2014-04-07T22:32:29Z,19025226,603219803,590465456,12
192.197.82.153,en,Equalization payments in Canada,2014-04-09T16:15:59Z,24731958,603468356,581693565,-29
192.197.82.153,en,Greg Rucka,2014-04-11T06:10:57Z,634686,603704498,603180835,29
192.197.82.153,en,Obsessed (2009 film),2014-04-28T17:27:59Z,16792210,606205193,605982650,0
192.197.82.153,en,Théophile Hamel,2014-05-15T15:28:26Z,18450996,608699984,591914499,0
192.197.82.153,en,Théophile Hamel,2014-05-15T15:31:02Z,18450996,608700280,608699984,0
192.197.82.153,en,Jason Kenney,2014-05-20T19:46:39Z,439331,609425043,609323751,-292
192.197.82.153,en,"New Glasgow, Nova Scotia",2014-05-21T13:07:57Z,247477,609520864,607980737,-43
192.197.82.153,en,Karl Bélanger,2014-05-23T17:44:06Z,4676298,609838854,608877786,-390
192.197.82.153,en,Hela (comics),2014-05-30T16:27:52Z,5618378,610808872,588097982,0
192.197.82.153,en,Penetanguishene,2014-06-17T17:44:02Z,328574,613311116,612810887,-91
192.197.82.153,en,Penetanguishene Naval Yard,2014-06-17T17:46:19Z,5870631,613311438,506641410,-25
192.197.82.153,en,Penetanguishene Naval Yard,2014-06-17T17:47:25Z,5870631,613311561,613311438,-76
192.197.82.153,en,Penetanguishene Naval Yard,2014-06-17T17:50:00Z,5870631,613311879,613311561,-94
192.197.82.153,en,Penetanguishene Naval Yard,2014-06-17T17:52:01Z,5870631,613312143,613311879,-146
192.197.82.153,en,Grand River Naval Depot,2014-06-17T17:53:16Z,5870569,613312281,476575910,-95
192.197.82.153,en,Amherstburg Royal Naval Dockyard,2014-06-17T17:54:38Z,5870586,613312446,484162225,-21
192.197.82.153,en,Amherstburg Royal Naval Dockyard,2014-06-17T17:56:34Z,5870586,613312714,613312446,38
192.197.82.153,en,List of Salvadorans,2014-06-20T21:52:43Z,2486866,613739998,612873169,82
192.197.82.153,en,Ellen MacArthur,2014-06-26T18:16:07Z,526051,614534704,613537170,-1
192.197.82.153,en,Alex Cullen,2014-06-26T19:35:58Z,1529719,614544223,613491908,0
192.197.82.153,en,Stellarton,2014-06-26T19:41:26Z,447983,614544831,613974109,-7
192.197.82.153,en,Stellarton,2014-06-26T19:43:35Z,447983,614545083,614544831,7
192.197.82.153,en,Stellarton,2014-06-26T19:45:42Z,447983,614545380,614545083,-9
192.197.82.153,en,Robert Goguen,2014-06-27T17:55:26Z,31682149,614663532,596107510,131
192.197.82.153,en,Robert Goguen,2014-06-27T17:58:00Z,31682149,614663827,614663532,508
192.197.82.153,en,Robert Goguen,2014-07-03T15:10:05Z,31682149,615442080,614673389,264
192.197.82.153,en,Robert Goguen,2014-07-03T15:14:16Z,31682149,615442641,615442080,155
192.197.82.153,en,Robert Goguen,2014-07-03T15:17:26Z,31682149,615443065,615442641,164
192.197.82.153,en,Robert Goguen,2014-07-03T15:33:37Z,31682149,615445023,615443065,0
192.197.82.153,en,Thanh Hai Ngo,2014-07-07T18:47:23Z,36946133,615983173,577278980,180
192.197.82.153,fr,Projet:Québec/Articles demandés,2005-05-20T13:47:46Z,225390,2026066,2023546,52
192.197.82.153,fr,Nouveau Parti démocratique,2005-09-27T05:42:31Z,42815,3479223,3421452,59
192.197.82.153,fr,Discussion:Poil.ca/Suppression,2006-02-17T19:33:33Z,643515,5641471,5641313,51
192.197.82.153,fr,Élection à la direction du Parti québécois de 2005,2006-02-21T17:19:19Z,371720,5708199,5461861,28
192.197.82.153,fr,Soudan,2006-04-25T19:48:06Z,2830,6909855,6863904,17
192.197.82.153,fr,Soudan,2006-04-25T19:48:55Z,2830,6909867,6909855,1
192.197.82.153,fr,Soudan,2006-04-25T19:50:53Z,2830,6909903,6909867,-29
192.197.82.153,fr,Habano,2006-05-27T23:34:55Z,560151,7561425,7099798,8
192.197.82.153,fr,Franco-Ontariens,2006-06-05T23:06:46Z,381349,7759518,7730924,64
192.197.82.153,fr,Franco-Ontariens,2006-06-22T21:30:12Z,381349,8134106,8042752,98
192.197.82.153,fr,Nouveau Parti démocratique,2006-10-24T21:09:09Z,42815,11146211,10667445,77
192.197.82.153,fr,Nouveau Parti démocratique,2006-10-24T21:21:03Z,42815,11146521,11146211,524
192.197.82.153,fr,Nouveau Parti démocratique,2006-10-24T21:23:27Z,42815,11146590,11146521,69
